Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
"This USGS data file has been deprecated. To continue receiving updates for earthquake information you must switch to the new data format [http://earthquake.usgs.gov/earthquakes/feed/]. In the future, data feeds will be updated and deprecated following our official deprecation policy [http://earthquake.usgs.gov/earthquakes/feed/policy.php]."
ak,10837119,2,"Sunday, November  3, 2013 08:55:42 UTC",61.7702,-148.6358,1.8,30.90,26,"Southern Alaska"
ak,10837120,2,"Sunday, November  3, 2013 08:52:38 UTC",53.3756,-163.6017,2.8,25.10,11,"Unimak Island region, Alaska"
ak,10837117,3,"Sunday, November  3, 2013 08:50:12 UTC",53.4676,-163.7601,3.1,17.40,19,"Unimak Island region, Alaska"
ak,10837115,2,"Sunday, November  3, 2013 08:39:04 UTC",61.1409,-147.0387,1.6,0.00, 9,"Southern Alaska"
ak,10837111,2,"Sunday, November  3, 2013 08:27:41 UTC",62.1910,-150.0660,1.1,7.00,17,"Central Alaska"
nc,72100561,4,"Sunday, November  3, 2013 08:17:08 UTC",40.4707,-121.5203,1.8,5.30,14,"Lassen Peak area, California"
nc,72100556,0,"Sunday, November  3, 2013 08:16:14 UTC",38.8062,-122.7783,1.4,0.00,16,"Northern California"
ak,10840298,2,"Sunday, November  3, 2013 08:03:50 UTC",63.2322,-149.9034,1.1,86.60,16,"Central Alaska"
ak,10840296,2,"Sunday, November  3, 2013 07:50:05 UTC",60.4882,-141.4206,1.0,8.80,12,"Southern Alaska"
ak,10840295,2,"Sunday, November  3, 2013 07:41:25 UTC",63.7920,-148.3848,1.1,105.10,14,"Central Alaska"
ci,11386994,5,"Sunday, November  3, 2013 07:35:43 UTC",34.7072,-116.2962,2.0,2.00,23,"Southern California"
nc,72100546,1,"Sunday, November  3, 2013 07:16:17 UTC",38.8020,-122.8188,1.5,3.10,32,"Northern California"
ak,10837094,2,"Sunday, November  3, 2013 07:12:20 UTC",53.4129,-163.6354,3.4,27.70,23,"Unimak Island region, Alaska"
ak,10837092,3,"Sunday, November  3, 2013 07:04:46 UTC",52.3030,-169.3798,3.5,11.40,18,"Fox Islands, Aleutian Islands, Alaska"
uw,60039313,2,"Sunday, November  3, 2013 07:04:12 UTC",47.2687,-124.2988,1.5,21.80,19,"offshore Washington"
nc,72100536,1,"Sunday, November  3, 2013 06:57:18 UTC",38.8347,-122.8073,2.0,1.70,34,"Northern California"
ak,10837082,2,"Sunday, November  3, 2013 06:50:15 UTC",62.6847,-149.6313,1.5,67.70,33,"Central Alaska"
nc,72100526,4,"Sunday, November  3, 2013 06:47:22 UTC",40.4710,-121.5203,1.4,5.10, 9,"Lassen Peak area, California"
ak,10837074,2,"Sunday, November  3, 2013 06:37:03 UTC",60.4805,-141.5229,2.0,14.60,31,"Southern Alaska"
ak,10837068,2,"Sunday, November  3, 2013 06:25:41 UTC",60.4833,-141.4907,1.6,7.90,26,"Southern Alaska"
nn,00428283,1,"Sunday, November  3, 2013 06:19:56 UTC",38.5288,-118.2175,1.3,8.40,11,"Nevada"
ak,10837059,3,"Sunday, November  3, 2013 06:16:18 UTC",60.4856,-141.4559,3.4,12.10,78,"Southern Alaska"
se,110313a,A,"Sunday, November  3, 2013 06:07:11 UTC",32.9361,-80.1478,1.9,4.50, 4,"South Carolina"
ak,10837054,2,"Sunday, November  3, 2013 06:04:00 UTC",60.4847,-141.5105,1.0,17.20,12,"Southern Alaska"
ak,10837047,2,"Sunday, November  3, 2013 05:59:58 UTC",60.4980,-141.4973,2.3,2.40,31,"Southern Alaska"
uw,60622587,1,"Sunday, November  3, 2013 05:59:11 UTC",41.7323,-124.9238,2.4,2.50,10,"offshore Northern California"
ak,10837044,2,"Sunday, November  3, 2013 05:47:59 UTC",52.1989,-173.4764,2.5,80.50,10,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10840284,2,"Sunday, November  3, 2013 05:43:27 UTC",60.4894,-141.4357,1.2,11.30,14,"Southern Alaska"
ak,10837037,2,"Sunday, November  3, 2013 05:40:26 UTC",60.7425,-150.7663,1.7,53.60,32,"Kenai Peninsula, Alaska"
ak,10837030,2,"Sunday, November  3, 2013 05:31:39 UTC",63.2312,-151.9169,1.7,1.80,19,"Central Alaska"
uu,60043482,4,"Sunday, November  3, 2013 05:23:49 UTC",44.7545,-110.8273,1.7,5.50,20,"Yellowstone National Park, Wyoming"
ak,10840281,2,"Sunday, November  3, 2013 05:07:14 UTC",60.4836,-141.4380,1.0,9.10,10,"Southern Alaska"
ak,10840280,2,"Sunday, November  3, 2013 05:04:14 UTC",60.4942,-141.4624,1.0,17.10,11,"Southern Alaska"
ak,10837021,2,"Sunday, November  3, 2013 04:57:43 UTC",60.4772,-141.5014,2.0,13.40,34,"Southern Alaska"
ak,10837007,3,"Sunday, November  3, 2013 04:44:07 UTC",55.4029,-162.1551,4.3,144.50,90,"Alaska Peninsula"
nc,72100471,1,"Sunday, November  3, 2013 04:44:02 UTC",38.8380,-122.8408,1.3,2.40,23,"Northern California"
ci,11386970,5,"Sunday, November  3, 2013 04:35:16 UTC",34.0207,-116.5848,2.5,11.30,79,"Southern California"
ak,10837004,2,"Sunday, November  3, 2013 04:26:52 UTC",51.4007,-175.6282,2.3,25.50,14,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10836998,2,"Sunday, November  3, 2013 04:08:59 UTC",61.8315,-149.5640,1.6,40.00,32,"Southern Alaska"
nc,72100446,0,"Sunday, November  3, 2013 03:56:07 UTC",35.5540,-120.7865,1.3,7.70,14,"Central California"
ak,10840275,2,"Sunday, November  3, 2013 03:25:43 UTC",63.1650,-151.4491,1.0,13.00,15,"Central Alaska"
nc,72100436,3,"Sunday, November  3, 2013 03:23:26 UTC",40.4720,-121.5185,1.2,4.90,10,"Lassen Peak area, California"
nm,110413b,A,"Sunday, November  3, 2013 03:20:18 UTC",35.9371,-91.2870,2.1,10.90, 7,"Arkansas"
pr,13307000,0,"Sunday, November  3, 2013 03:02:17 UTC",19.1128,-66.5110,2.9,42.00, 7,"Puerto Rico region"
ci,11386954,4,"Sunday, November  3, 2013 02:19:08 UTC",33.9635,-116.6752,1.0,12.10,29,"Southern California"
uu,60043472,4,"Sunday, November  3, 2013 01:50:14 UTC",44.5460,-110.9777,1.2,14.20,14,"Yellowstone National Park, Wyoming"
ci,37163245,2,"Sunday, November  3, 2013 01:29:11 UTC",35.8933,-118.6542,1.1,8.90, 6,"Central California"
uu,60043467,4,"Sunday, November  3, 2013 00:59:50 UTC",38.9607,-111.4057,1.5,1.60,13,"Utah"
nc,72100416,4,"Sunday, November  3, 2013 00:57:47 UTC",38.6922,-122.9307,1.2,5.00,48,"Northern California"
ak,10836978,2,"Sunday, November  3, 2013 00:41:18 UTC",63.4411,-148.2652,1.4,3.40,24,"Central Alaska"
nm,110413a,A,"Sunday, November  3, 2013 00:35:25 UTC",36.5263,-89.5882,1.4,8.00,14,"southeastern Missouri"
ak,10836969,2,"Sunday, November  3, 2013 00:24:34 UTC",62.2794,-149.2622,1.8,46.60,36,"Central Alaska"
ak,10836968,2,"Sunday, November  3, 2013 00:07:19 UTC",59.9323,-138.3891,1.8,4.40,17,"Southeastern Alaska"
ak,10836960,2,"Saturday, November  2, 2013 23:48:11 UTC",63.3615,-150.0832,1.4,7.00,20,"Central Alaska"
ak,10836952,1,"Saturday, November  2, 2013 23:30:26 UTC",61.6539,-146.4195,1.8,9.80,20,"Southern Alaska"
ak,10836948,1,"Saturday, November  2, 2013 23:27:43 UTC",62.8928,-150.6844,1.9,83.20,26,"Central Alaska"
uw,60039413,2,"Saturday, November  2, 2013 23:18:20 UTC",48.1640,-122.6922,1.2,34.10,15,"Puget Sound region, Washington"
ak,10840504,2,"Saturday, November  2, 2013 22:57:50 UTC",61.9341,-150.2738,1.2,33.20, 9,"Southern Alaska"
ak,10840503,2,"Saturday, November  2, 2013 22:56:58 UTC",59.8046,-152.6491,2.1,93.00,13,"Southern Alaska"
ak,10836932,1,"Saturday, November  2, 2013 22:42:28 UTC",62.9935,-150.7901,2.2,100.00,37,"Central Alaska"
ak,10836917,2,"Saturday, November  2, 2013 22:32:10 UTC",53.4748,-163.6635,5.2,37.00,41,"Unimak Island region, Alaska"
nc,72100371,1,"Saturday, November  2, 2013 22:22:14 UTC",36.8017,-121.2722,1.9,10.00,36,"Central California"
nc,72100351,1,"Saturday, November  2, 2013 22:10:38 UTC",35.5820,-120.7765,1.5,4.50,22,"Central California"
ak,10836906,1,"Saturday, November  2, 2013 22:00:08 UTC",63.9454,-147.5878,1.3,21.00,15,"Central Alaska"
uu,60043442,2,"Saturday, November  2, 2013 21:54:53 UTC",38.9680,-111.4410,1.4,3.10, 5,"Utah"
ak,10836900,1,"Saturday, November  2, 2013 21:41:48 UTC",60.4915,-143.7207,1.6,0.20,13,"Southern Alaska"
hv,60586321,2,"Saturday, November  2, 2013 21:18:30 UTC",19.4175,-155.2600,1.8,2.60,24,"Island of Hawaii, Hawaii"
nn,00428265,1,"Saturday, November  2, 2013 21:15:30 UTC",36.6260,-115.5768,1.0,0.00, 8,"Nevada"
ak,10836893,2,"Saturday, November  2, 2013 21:14:57 UTC",61.9868,-153.7279,1.5,55.80, 3,"Southern Alaska"
nc,72100316,1,"Saturday, November  2, 2013 20:57:01 UTC",38.8220,-122.7973,1.6,3.10,34,"Northern California"
ak,10836884,1,"Saturday, November  2, 2013 20:53:12 UTC",61.6143,-151.5590,1.1,76.00, 4,"Southern Alaska"
hv,60586311,1,"Saturday, November  2, 2013 20:47:51 UTC",19.4468,-155.2850,1.9,1.50,16,"Island of Hawaii, Hawaii"
nn,00428260,1,"Saturday, November  2, 2013 20:47:09 UTC",40.0643,-119.6715,1.8,0.00,16,"Nevada"
nc,72100291,5,"Saturday, November  2, 2013 20:30:39 UTC",40.4708,-121.5230,2.3,5.10,22,"Lassen Peak area, California"
ak,10836875,1,"Saturday, November  2, 2013 20:26:23 UTC",63.9136,-147.3873,1.6,0.00,19,"Central Alaska"
uu,60043432,2,"Saturday, November  2, 2013 19:52:33 UTC",38.9582,-111.4015,2.2,0.80, 7,"Utah"
ak,10836868,1,"Saturday, November  2, 2013 19:38:28 UTC",60.1127,-150.9799,1.4,61.60, 5,"Kenai Peninsula, Alaska"
ak,10836858,1,"Saturday, November  2, 2013 19:22:44 UTC",61.5960,-148.2646,1.3,16.60, 8,"Southern Alaska"
nc,72100271,0,"Saturday, November  2, 2013 19:08:13 UTC",38.7990,-122.7582,1.1,2.30,21,"Northern California"
ak,10836835,1,"Saturday, November  2, 2013 18:57:22 UTC",60.2984,-141.0487,1.6,17.30, 7,"Southern Alaska"
pt,13306001,B,"Saturday, November  2, 2013 18:53:45 UTC",-19.1880,-172.3270,6.5,10.00,22,"Tonga region"
nc,72100251,0,"Saturday, November  2, 2013 18:41:43 UTC",38.8098,-122.8123,1.2,2.30,20,"Northern California"
ak,10836783,1,"Saturday, November  2, 2013 18:25:47 UTC",63.3416,-149.9351,1.3,75.60, 7,"Central Alaska"
ci,11386842,6,"Saturday, November  2, 2013 18:23:10 UTC",34.7077,-116.2923,3.2,1.50,41,"Southern California"
ci,11386834,4,"Saturday, November  2, 2013 18:11:13 UTC",33.0390,-115.6088,1.1,9.40,23,"Southern California"
ak,10836776,1,"Saturday, November  2, 2013 18:04:22 UTC",62.8343,-150.4429,1.4,31.90,13,"Central Alaska"
ak,10836770,1,"Saturday, November  2, 2013 17:27:40 UTC",61.1448,-148.5428,1.5,0.00, 4,"Southern Alaska"
ci,11386810,5,"Saturday, November  2, 2013 17:26:50 UTC",36.0973,-117.8795,2.4,1.80,31,"Central California"
ak,10836765,2,"Saturday, November  2, 2013 17:17:40 UTC",59.9394,-138.3470,1.9,9.60,17,"Southeastern Alaska"
ak,10836749,1,"Saturday, November  2, 2013 16:50:02 UTC",62.3343,-149.7290,1.8,53.00,19,"Central Alaska"
nn,00428248,1,"Saturday, November  2, 2013 16:44:28 UTC",38.7301,-119.6010,1.1,8.20,13,"Nevada"
pr,13306002,0,"Saturday, November  2, 2013 16:16:47 UTC",19.0720,-65.4400,3.0,19.00, 8,"Puerto Rico region"
ak,10840481,2,"Saturday, November  2, 2013 15:46:25 UTC",63.2838,-151.1162,1.0,12.10, 9,"Central Alaska"
ak,10840480,2,"Saturday, November  2, 2013 15:45:28 UTC",63.2498,-150.7153,1.4,126.00,13,"Central Alaska"
ak,10836725,1,"Saturday, November  2, 2013 15:09:11 UTC",63.4659,-150.7999,1.5,9.20,14,"Central Alaska"
nc,72100156,1,"Saturday, November  2, 2013 15:03:37 UTC",37.4763,-121.8113,1.8,7.20,25,"San Francisco Bay area, California"
nc,72100151,1,"Saturday, November  2, 2013 15:00:52 UTC",37.4745,-121.8107,2.7,7.40,72,"San Francisco Bay area, California"
nc,72100146,0,"Saturday, November  2, 2013 14:40:00 UTC",38.8152,-122.7938,1.0,2.60,18,"Northern California"
nn,00428246,1,"Saturday, November  2, 2013 14:31:17 UTC",37.9882,-118.1346,1.8,0.00,25,"Nevada"
uw,60622152,2,"Saturday, November  2, 2013 14:08:03 UTC",47.6138,-120.2687,1.0,7.00, 7,"Washington"
nc,72100116,0,"Saturday, November  2, 2013 13:29:59 UTC",38.7867,-122.8025,1.1,3.50,21,"Northern California"
se,110213a,A,"Saturday, November  2, 2013 13:20:27 UTC",38.5713,-83.7748,2.1,7.80, 7,"eastern Kentucky"
ak,10836702,1,"Saturday, November  2, 2013 12:14:46 UTC",63.4702,-148.9663,1.2,12.00,14,"Central Alaska"
nc,72100106,1,"Saturday, November  2, 2013 12:10:55 UTC",38.8207,-122.7978,1.4,3.10,31,"Northern California"
ak,10836691,1,"Saturday, November  2, 2013 12:08:30 UTC",61.6227,-146.8234,2.4,19.20,60,"Southern Alaska"
pr,13306001,0,"Saturday, November  2, 2013 12:03:46 UTC",18.5825,-66.8790,2.8,75.00,15,"Puerto Rico region"
nc,72100096,0,"Saturday, November  2, 2013 11:56:18 UTC",37.1717,-121.9150,1.2,5.20, 9,"Northern California"
nc,72100086,1,"Saturday, November  2, 2013 11:26:39 UTC",38.8387,-122.8392,1.8,2.70,37,"Northern California"
ak,10840469,2,"Saturday, November  2, 2013 10:53:45 UTC",66.3024,-149.7284,1.3,24.20,10,"northern Alaska"
ak,10840468,2,"Saturday, November  2, 2013 10:40:45 UTC",62.2932,-152.0402,1.5,101.30,12,"Central Alaska"
ak,10836682,1,"Saturday, November  2, 2013 10:35:58 UTC",60.0060,-152.6530,1.7,78.70, 9,"Southern Alaska"
ak,10836673,1,"Saturday, November  2, 2013 10:20:03 UTC",60.0758,-151.9155,1.4,55.60, 7,"Kenai Peninsula, Alaska"
nc,72100061,0,"Saturday, November  2, 2013 10:03:07 UTC",37.4758,-121.8138,1.3,7.20,15,"San Francisco Bay area, California"
ak,10836663,1,"Saturday, November  2, 2013 09:15:43 UTC",59.8259,-152.5368,1.8,57.30,15,"Southern Alaska"
nn,00428240,1,"Saturday, November  2, 2013 08:59:48 UTC",37.4974,-117.4047,1.5,4.00,13,"Nevada"
ci,11386730,5,"Saturday, November  2, 2013 08:45:04 UTC",34.4245,-117.8102,1.9,9.50,56,"Southern California"
ak,10836657,2,"Saturday, November  2, 2013 08:41:57 UTC",62.8950,-150.4119,1.2,84.70,16,"Central Alaska"
nc,72100036,1,"Saturday, November  2, 2013 07:59:17 UTC",38.8210,-122.8105,1.0,3.80,25,"Northern California"
ak,10836648,1,"Saturday, November  2, 2013 07:37:55 UTC",61.1905,-151.4165,1.6,61.30,28,"Southern Alaska"
ak,10836638,1,"Saturday, November  2, 2013 07:22:23 UTC",62.4619,-151.0419,2.1,72.20,47,"Central Alaska"
nc,72100016,1,"Saturday, November  2, 2013 07:10:02 UTC",36.8500,-121.5718,1.8,4.70,25,"Central California"
pr,13306000,0,"Saturday, November  2, 2013 07:09:30 UTC",18.7887,-64.2839,2.6,44.00, 3,"Virgin Islands region"
ak,10836631,1,"Saturday, November  2, 2013 06:50:39 UTC",62.3034,-148.4161,1.0,46.50, 5,"Central Alaska"
nc,72100006,0,"Saturday, November  2, 2013 06:27:23 UTC",38.7485,-122.6805,1.2,8.30, 9,"Northern California"
ci,11386706,4,"Saturday, November  2, 2013 06:19:14 UTC",33.9192,-117.9297,1.1,6.60,20,"Greater Los Angeles area, California"
ci,11386698,4,"Saturday, November  2, 2013 06:18:37 UTC",31.2802,-115.7652,3.4,0.00, 6,"Baja California, Mexico"
ak,10836620,1,"Saturday, November  2, 2013 06:15:19 UTC",62.8678,-149.5653,1.0,53.90, 6,"Central Alaska"
ak,10836621,1,"Saturday, November  2, 2013 06:12:26 UTC",64.5808,-149.7141,1.1,38.00, 5,"Central Alaska"
ak,10836616,1,"Saturday, November  2, 2013 06:05:05 UTC",62.1593,-149.9391,1.4,25.10, 7,"Central Alaska"
ci,11386690,4,"Saturday, November  2, 2013 06:01:51 UTC",36.4257,-117.8805,1.6,5.30,16,"Central California"
ak,10836604,2,"Saturday, November  2, 2013 05:58:13 UTC",60.2305,-152.6449,3.4,108.60,66,"Southern Alaska"
ci,11386682,4,"Saturday, November  2, 2013 05:31:54 UTC",34.0648,-117.2522,1.1,13.90,45,"Greater Los Angeles area, California"
ak,10836598,1,"Saturday, November  2, 2013 05:18:00 UTC",64.4024,-150.8817,1.5,21.80,12,"Central Alaska"
ci,11386666,4,"Saturday, November  2, 2013 05:15:10 UTC",36.0968,-117.8793,1.1,2.10,19,"Central California"
ak,10836590,2,"Saturday, November  2, 2013 05:10:29 UTC",53.9755,-164.3752,2.6,12.50,12,"Unimak Island region, Alaska"
ci,11386634,4,"Saturday, November  2, 2013 04:47:50 UTC",31.2158,-115.7792,3.2,2.20, 6,"Baja California, Mexico"
nc,72099981,0,"Saturday, November  2, 2013 04:38:47 UTC",38.0025,-118.7325,1.6,2.50, 5,"Central California"
ak,10836586,1,"Saturday, November  2, 2013 04:30:52 UTC",61.6899,-149.7133,1.3,40.50, 9,"Southern Alaska"
nc,72099956,0,"Saturday, November  2, 2013 03:44:14 UTC",38.8088,-122.7862,1.0,3.10,10,"Northern California"
ak,10836566,1,"Saturday, November  2, 2013 03:30:32 UTC",63.2512,-151.3833,1.6,9.60,14,"Central Alaska"
nn,00428233,1,"Saturday, November  2, 2013 03:23:02 UTC",38.3445,-118.5598,1.0,16.00, 4,"Nevada"
ak,10836561,1,"Saturday, November  2, 2013 03:01:21 UTC",61.1527,-146.9936,1.9,0.30,11,"Southern Alaska"
ak,10836557,1,"Saturday, November  2, 2013 02:53:40 UTC",61.2237,-151.7321,1.9,80.60, 8,"Southern Alaska"
ci,11386618,5,"Saturday, November  2, 2013 02:49:15 UTC",34.1917,-117.2908,1.2,0.70,37,"Greater Los Angeles area, California"
ci,11386610,5,"Saturday, November  2, 2013 02:35:36 UTC",32.9497,-115.5450,2.0,9.80,24,"Southern California"
ak,10836461,1,"Saturday, November  2, 2013 01:58:36 UTC",59.7142,-152.1986,1.3,22.00, 4,"Southern Alaska"
ak,10836453,1,"Saturday, November  2, 2013 01:40:23 UTC",60.4129,-151.9771,1.8,44.40,34,"Kenai Peninsula, Alaska"
ak,10836446,1,"Saturday, November  2, 2013 01:36:04 UTC",61.4386,-151.5774,2.0,75.30,25,"Southern Alaska"
nc,72099921,1,"Saturday, November  2, 2013 01:35:14 UTC",38.8180,-122.7980,1.5,4.00,31,"Northern California"
nc,72099906,0,"Saturday, November  2, 2013 00:56:00 UTC",38.8262,-122.7610,1.1,2.30, 7,"Northern California"
nc,72099896,0,"Saturday, November  2, 2013 00:35:59 UTC",38.4292,-122.8145,2.2,0.10, 5,"Northern California"
ak,10836434,1,"Saturday, November  2, 2013 00:34:51 UTC",63.2697,-151.3942,1.7,0.00,16,"Central Alaska"
ak,10840431,2,"Saturday, November  2, 2013 00:21:15 UTC",63.0617,-150.6059,1.2,113.10,10,"Central Alaska"
ak,10836430,1,"Saturday, November  2, 2013 00:08:54 UTC",60.8631,-146.4840,1.8,22.90,13,"Southern Alaska"
ak,10836425,1,"Saturday, November  2, 2013 00:00:10 UTC",63.3164,-144.9517,1.2,6.80, 5,"Central Alaska"
ak,10840140,2,"Friday, November  1, 2013 23:13:11 UTC",60.1453,-148.4605,1.5,6.10, 5,"Kenai Peninsula, Alaska"
ak,10836416,1,"Friday, November  1, 2013 23:04:43 UTC",61.1726,-147.0704,1.6,2.30, 5,"Southern Alaska"
ak,10840138,2,"Friday, November  1, 2013 23:02:35 UTC",51.5493,-178.1646,1.8,24.00, 6,"Andreanof Islands, Aleutian Islands, Alaska"
pr,13305002,0,"Friday, November  1, 2013 22:58:47 UTC",19.1131,-64.7947,3.0,9.00, 8,"Virgin Islands region"
ak,10836417,1,"Friday, November  1, 2013 22:55:07 UTC",62.5555,-150.7524,1.6,46.50, 4,"Central Alaska"
uw,60621767,2,"Friday, November  1, 2013 22:53:44 UTC",47.3408,-122.3153,1.8,22.90,36,"Seattle-Tacoma urban area, Washington"
ci,11386562,4,"Friday, November  1, 2013 22:50:34 UTC",34.1947,-117.2878,1.1,1.50,34,"Greater Los Angeles area, California"
ak,10836209,1,"Friday, November  1, 2013 22:47:44 UTC",63.3306,-149.9336,1.6,100.00,25,"Central Alaska"
nc,72099871,0,"Friday, November  1, 2013 22:37:49 UTC",36.6230,-121.2365,1.2,4.80,11,"Central California"
nc,72099861,1,"Friday, November  1, 2013 22:34:22 UTC",40.2943,-124.3483,2.3,17.60,14,"Northern California"
ci,11386554,5,"Friday, November  1, 2013 22:31:31 UTC",33.0325,-116.4285,1.4,7.60,43,"Southern California"
uw,60621727,1,"Friday, November  1, 2013 22:11:51 UTC",45.6875,-122.3450,1.1,0.00,11,"Washington"
ci,11386538,5,"Friday, November  1, 2013 21:47:29 UTC",34.0285,-117.1062,1.1,10.50,39,"Greater Los Angeles area, California"
ak,10836178,1,"Friday, November  1, 2013 21:34:29 UTC",62.9638,-150.3525,2.1,82.40,36,"Central Alaska"
nc,72099846,5,"Friday, November  1, 2013 21:32:15 UTC",37.3247,-119.9163,2.7,22.00,54,"Central California"
nc,72099851,0,"Friday, November  1, 2013 21:31:30 UTC",38.7825,-122.7595,1.6,0.90, 9,"Northern California"
ak,10840134,2,"Friday, November  1, 2013 21:16:22 UTC",63.6585,-149.4472,1.2,119.00, 7,"Central Alaska"
mb,13957108,2,"Friday, November  1, 2013 21:14:30 UTC",44.1890,-116.4053,2.2,9.90,11,"southern Idaho"
nc,72099826,1,"Friday, November  1, 2013 20:58:42 UTC",36.7857,-121.5297,2.8,9.20,66,"Central California"
ak,10840132,2,"Friday, November  1, 2013 20:56:33 UTC",60.4489,-147.7217,1.4,6.70, 7,"Southern Alaska"
ak,10840131,2,"Friday, November  1, 2013 20:51:10 UTC",60.4441,-147.7243,1.3,3.50, 6,"Southern Alaska"
ci,11386506,4,"Friday, November  1, 2013 20:46:30 UTC",33.8480,-117.4895,1.2,0.00,26,"Greater Los Angeles area, California"
ak,10836136,2,"Friday, November  1, 2013 20:42:32 UTC",51.2835,-177.1400,1.9,28.50, 8,"Andreanof Islands, Aleutian Islands, Alaska"
nc,72099811,0,"Friday, November  1, 2013 20:38:17 UTC",39.5962,-121.5902,2.3,0.60, 8,"Northern California"
nc,72099806,2,"Friday, November  1, 2013 20:30:11 UTC",40.7508,-122.3077,1.8,0.00,23,"Northern California"
pr,13305001,0,"Friday, November  1, 2013 20:19:30 UTC",17.9134,-66.7830,2.0,9.00,10,"Puerto Rico region"
ak,10836112,1,"Friday, November  1, 2013 20:07:06 UTC",62.0802,-151.0916,2.3,75.40,39,"Central Alaska"
ci,11386490,4,"Friday, November  1, 2013 19:25:27 UTC",34.3017,-116.4510,1.1,8.30,28,"Southern California"
ak,10836089,1,"Friday, November  1, 2013 18:59:01 UTC",63.2829,-151.0643,1.2,15.10, 7,"Central Alaska"
ak,10836085,1,"Friday, November  1, 2013 18:51:47 UTC",60.7865,-151.2904,1.4,49.60, 5,"Kenai Peninsula, Alaska"
ak,10840121,2,"Friday, November  1, 2013 18:35:44 UTC",62.3721,-151.2210,1.2,82.20, 8,"Central Alaska"
nc,72099746,1,"Friday, November  1, 2013 18:32:08 UTC",38.8252,-122.7963,1.7,3.20,39,"Northern California"
nc,72099756,2,"Friday, November  1, 2013 18:32:04 UTC",37.9847,-122.4542,1.2,0.00,23,"San Francisco Bay area, California"
ak,10840120,2,"Friday, November  1, 2013 18:29:04 UTC",61.5786,-150.0643,1.1,56.90, 6,"Southern Alaska"
nn,00428203,1,"Friday, November  1, 2013 18:21:46 UTC",36.7185,-116.3408,2.7,6.80,18,"Nevada"
pr,13305000,0,"Friday, November  1, 2013 18:17:31 UTC",17.9435,-66.9750,2.4,10.00,11,"Puerto Rico region"
nc,72099736,0,"Friday, November  1, 2013 18:17:07 UTC",38.7563,-122.7232,1.5,2.60,19,"Northern California"
nc,72099731,1,"Friday, November  1, 2013 18:14:27 UTC",36.8745,-121.6088,2.7,4.60,51,"Central California"
uw,60038808,1,"Friday, November  1, 2013 18:13:28 UTC",49.1822,-122.1397,1.0,0.00,13,"British Columbia, Canada"
ci,11386458,5,"Friday, November  1, 2013 17:59:33 UTC",33.6467,-116.7662,1.0,14.30,27,"Southern California"
nn,00428566,1,"Friday, November  1, 2013 17:54:38 UTC",40.5070,-119.6069,1.2,16.90, 5,"Nevada"
nc,72099686,0,"Friday, November  1, 2013 17:35:39 UTC",36.5823,-121.1912,1.9,3.90,18,"Central California"
nc,72099676,1,"Friday, November  1, 2013 17:31:20 UTC",36.5848,-121.1895,2.2,6.70,36,"Central California"
ak,10840117,2,"Friday, November  1, 2013 17:30:06 UTC",62.2162,-150.1707,1.0,16.40, 6,"Central Alaska"
nc,72099701,2,"Friday, November  1, 2013 17:28:33 UTC",40.1890,-121.0922,1.6,8.70,11,"Northern California"
ak,10840116,2,"Friday, November  1, 2013 17:24:24 UTC",57.8598,-156.1235,2.4,122.40, 9,"Alaska Peninsula"
nc,72099671,0,"Friday, November  1, 2013 17:16:21 UTC",38.8203,-122.8247,1.0,1.20,19,"Northern California"
ci,11386450,2,"Friday, November  1, 2013 17:13:28 UTC",34.9567,-117.0977,1.2,9.10,12,"Southern California"
nc,72099661,0,"Friday, November  1, 2013 17:11:47 UTC",38.8197,-122.8245,1.4,1.40,24,"Northern California"
ak,10840115,2,"Friday, November  1, 2013 17:09:58 UTC",63.0832,-150.5553,1.2,110.50, 7,"Central Alaska"
ak,10836046,1,"Friday, November  1, 2013 16:57:33 UTC",60.6682,-152.5758,1.0,10.30,10,"Southern Alaska"
ci,11386442,4,"Friday, November  1, 2013 16:11:31 UTC",33.2643,-115.9975,1.2,4.80,27,"Southern California"
nc,72099651,0,"Friday, November  1, 2013 16:09:07 UTC",36.6072,-121.0627,1.3,9.10,11,"Central California"
ak,10840112,2,"Friday, November  1, 2013 15:47:42 UTC",51.4475,-175.4772,2.2,34.60, 5,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10840110,2,"Friday, November  1, 2013 15:01:32 UTC",60.6846,-137.8178,1.3,1.00, 5,"Southern Yukon Territory, Canada"
ak,10840109,2,"Friday, November  1, 2013 14:52:14 UTC",60.6329,-147.6337,1.2,5.80, 6,"Southern Alaska"
nc,72099641,2,"Friday, November  1, 2013 14:41:48 UTC",37.7518,-122.5212,1.0,11.10,16,"offshore Northern California"
ci,11386418,2,"Friday, November  1, 2013 14:39:22 UTC",34.8150,-120.3797,1.3,0.00,19,"Central California"
uu,60043322,2,"Friday, November  1, 2013 14:32:51 UTC",41.6078,-112.4327,1.1,6.10,16,"Utah"
ak,10840108,2,"Friday, November  1, 2013 14:24:12 UTC",60.5816,-151.0464,1.3,29.20, 6,"Kenai Peninsula, Alaska"
ak,10836012,1,"Friday, November  1, 2013 14:05:15 UTC",60.3353,-143.2146,1.3,10.50, 5,"Southern Alaska"
